path,line_count,complexity,exports_count,total_imports,external_imports,internal_imports,interfaces_count,types_count,enums_count,generics_count,decorators_count,has_advanced_types,exports,imported_modules
./backend/node_modules/@asamuzakjp/css-color/src/js/css-var.ts,250,8.4,4,7,1,6,0,0,0,0,13,Yes,function:resolveCustomProperty;function:parseTokens;function:resolveVar;const:cssVar,@csstools/css-tokenizer;./cache;./common;./css-calc;./util;./typedef;./constant
./backend/node_modules/@asamuzakjp/css-color/src/js/relative-color.ts,580,12.2,3,11,3,8,0,1,0,0,13,Yes,function:resolveColorChannels;function:extractOriginColor;function:resolveRelativeColor,@csstools/css-color-parser;@csstools/css-parser-algorithms;@csstools/css-tokenizer;./cache;./color;./common;./css-calc;./resolve;./util;./typedef;./constant
./backend/node_modules/fecha/src/fecha.ts,524,17.74,10,0,0,0,0,6,0,13,10,Yes,type:I18nSettings;type:I18nSettingsOptional;type:Days;type:Months;function:assign;function:assign;function:assign;function:assign;function:assign;variable:default,
./backend/node_modules/html-entities/src/numeric-unicode-map.ts,30,1.3,1,0,0,0,0,0,0,2,0,No,const:numericUnicodeMap,
./backend/node_modules/html-entities/src/named-references.ts,48,6.98,3,0,0,0,0,2,0,12,0,Yes,type:NamedReferences;const:bodyRegExps;const:namedReferences,
./backend/node_modules/html-entities/src/surrogate-pairs.ts,20,1.8,4,0,0,0,0,0,0,0,1,Yes,const:fromCodePoint;const:getCodePoint;const:highSurrogateFrom;const:highSurrogateTo,
./backend/node_modules/html-entities/src/index.ts,164,9.64,8,3,0,3,3,3,0,8,0,Yes,type:Level;type:EncodeMode;interface:EncodeOptions;type:DecodeScope;interface:DecodeOptions;function:encode;function:decodeEntity;function:decode,./named-references.js;./numeric-unicode-map.js;./surrogate-pairs.js
./backend/node_modules/@babel/core/src/transform-file-browser.ts,33,1.23,3,0,0,0,0,1,0,0,0,No,const:transformFile;function:transformFileSync;function:transformFileAsync,
./backend/node_modules/@babel/core/src/transform-file.ts,55,3.05,5,1,0,1,0,2,0,0,1,Yes,function:transformFile;function:transformFile;function:transformFile;function:transformFileSync;function:transformFileAsync,./transformation/index.ts
./backend/node_modules/@babel/core/src/config/resolve-targets.ts,56,2.66,2,0,0,0,0,2,0,0,2,Yes,function:resolveBrowserslistConfigFile;function:resolveTargets,
./backend/node_modules/@babel/core/src/config/resolve-targets-browser.ts,42,2.82,2,0,0,0,0,0,0,0,5,Yes,function:resolveBrowserslistConfigFile;function:resolveTargets,
./backend/node_modules/@babel/core/src/config/files/index-browser.ts,115,9.15,12,0,0,0,0,1,0,3,12,Yes,variable:type;function:findConfigUpwards;variable:function;variable:function;variable:function;variable:function;variable:function;const:ROOT_CONFIG_FILENAMES;function:resolvePlugin;function:resolvePreset;function:loadPlugin;function:loadPreset,
./backend/node_modules/@babel/core/src/config/files/index.ts,29,1.09,1,0,0,0,0,2,0,0,0,No,variable:type,
./backend/node_modules/@babel/plugin-transform-runtime/src/get-runtime-path/browser.ts,15,1.35,2,0,0,0,0,0,0,0,1,Yes,variable:function;function:resolveFSPath,
./backend/node_modules/@babel/plugin-transform-runtime/src/get-runtime-path/index.ts,42,1.42,2,1,1,0,0,0,0,0,0,Yes,variable:function;function:resolveFSPath,node:module
./backend/node_modules/teeny-request/node_modules/agent-base/src/promisify.ts,33,1.43,1,1,0,1,0,1,0,0,0,Yes,function:promisify,./index
./backend/node_modules/teeny-request/node_modules/agent-base/src/index.ts,345,11.85,12,2,2,0,4,7,0,0,4,Yes,interface:ClientRequest;interface:AgentRequestOptions;interface:HttpRequestOptions;interface:HttpsRequestOptions;type:RequestOptions;type:AgentLike;type:AgentCallbackReturn;type:AgentCallbackCallback;type:AgentCallbackPromise;type:AgentCallback;type:AgentOptions;class:Agent,stream;events
./backend/node_modules/@testing-library/jest-dom/types/__tests__/vitest/vitest-custom-expect-types.test.ts,97,3.97,0,1,1,0,0,0,0,3,4,Yes,,vitest
./backend/node_modules/@testing-library/jest-dom/types/__tests__/vitest/vitest-types.test.ts,120,2.9,0,2,1,1,0,0,0,0,5,No,,vitest;../../vitest
./backend/node_modules/@testing-library/jest-dom/types/__tests__/jest-globals/jest-globals-custom-expect-types.test.ts,97,4.27,0,1,1,0,0,0,0,3,5,Yes,,@jest/globals
./backend/node_modules/@testing-library/jest-dom/types/__tests__/jest-globals/jest-globals-types.test.ts,120,3.2,0,2,1,1,0,0,0,0,6,No,,@jest/globals;../../jest-globals
./backend/node_modules/@testing-library/jest-dom/types/__tests__/bun/bun-custom-expect-types.test.ts,100,4.0,0,1,1,0,0,0,0,3,4,Yes,,bun:test
./backend/node_modules/@testing-library/jest-dom/types/__tests__/bun/bun-types.test.ts,120,2.9,0,2,1,1,0,0,0,0,5,No,,bun:test;../../bun
./backend/node_modules/@testing-library/jest-dom/types/__tests__/jest/jest-custom-expect-types.test.ts,100,4.2,0,0,0,0,0,0,0,3,5,Yes,,
./backend/node_modules/@testing-library/jest-dom/types/__tests__/jest/jest-types.test.ts,119,2.79,0,1,0,1,0,0,0,0,5,No,,../../jest
./backend/node_modules/fastq/test/example.ts,83,3.03,0,1,0,1,1,0,0,4,0,No,,../
./backend/node_modules/@bcoe/v8-coverage/gulpfile.ts,95,3.25,0,2,2,0,1,0,0,2,1,Yes,,turbo-gulp/targets/lib;turbo-gulp/targets/mocha
./backend/node_modules/@bcoe/v8-coverage/dist/lib/_src/clone.ts,70,5.6,4,1,0,1,0,0,0,4,8,No,function:cloneProcessCov;function:cloneScriptCov;function:cloneFunctionCov;function:cloneRangeCov,./types
./backend/node_modules/@bcoe/v8-coverage/dist/lib/_src/compare.ts,40,3.5,3,1,0,1,0,0,0,6,0,No,function:compareScriptCovs;function:compareFunctionCovs;function:compareRangeCovs,./types
./backend/node_modules/@bcoe/v8-coverage/dist/lib/_src/types.ts,26,3.76,5,0,0,0,5,0,0,0,0,No,interface:ProcessCov;interface:ScriptCov;interface:FunctionCov;interface:Range;interface:RangeCov,
./backend/node_modules/@bcoe/v8-coverage/dist/lib/_src/normalize.ts,84,4.14,6,3,0,3,0,0,0,0,6,No,function:normalizeProcessCov;function:deepNormalizeProcessCov;function:normalizeScriptCov;function:deepNormalizeScriptCov;function:normalizeFunctionCov;function:normalizeRangeTree,./compare;./range-tree;./types
./backend/node_modules/@bcoe/v8-coverage/dist/lib/_src/ascii.ts,146,13.66,4,2,0,2,1,0,0,24,2,Yes,function:emitForest;function:emitForestLines;function:parseFunctionRanges;function:parseOffsets,./compare;./types
./backend/node_modules/@bcoe/v8-coverage/dist/lib/_src/index.ts,6,0.06,0,0,0,0,0,0,0,0,0,No,,
./backend/node_modules/@bcoe/v8-coverage/dist/lib/_src/range-tree.ts,156,3.66,1,1,0,1,0,0,0,1,3,Yes,class:RangeTree,./types
./backend/node_modules/@bcoe/v8-coverage/dist/lib/_src/merge.ts,343,10.33,3,3,0,3,0,0,0,7,9,Yes,function:mergeProcessCovs;function:mergeScriptCovs;function:mergeFunctionCovs,./normalize;./range-tree;./types
./backend/node_modules/@bcoe/v8-coverage/src/test/merge.spec.ts,280,6.1,0,1,0,1,1,0,0,4,2,Yes,,../lib
./backend/node_modules/@bcoe/v8-coverage/src/lib/clone.ts,70,5.6,4,1,0,1,0,0,0,4,8,No,function:cloneProcessCov;function:cloneScriptCov;function:cloneFunctionCov;function:cloneRangeCov,./types
./backend/node_modules/@bcoe/v8-coverage/src/lib/compare.ts,40,3.5,3,1,0,1,0,0,0,6,0,No,function:compareScriptCovs;function:compareFunctionCovs;function:compareRangeCovs,./types
./backend/node_modules/@bcoe/v8-coverage/src/lib/types.ts,26,3.76,5,0,0,0,5,0,0,0,0,No,interface:ProcessCov;interface:ScriptCov;interface:FunctionCov;interface:Range;interface:RangeCov,
./backend/node_modules/@bcoe/v8-coverage/src/lib/normalize.ts,84,4.14,6,3,0,3,0,0,0,0,6,No,function:normalizeProcessCov;function:deepNormalizeProcessCov;function:normalizeScriptCov;function:deepNormalizeScriptCov;function:normalizeFunctionCov;function:normalizeRangeTree,./compare;./range-tree;./types
./backend/node_modules/@bcoe/v8-coverage/src/lib/ascii.ts,146,13.66,4,2,0,2,1,0,0,24,2,Yes,function:emitForest;function:emitForestLines;function:parseFunctionRanges;function:parseOffsets,./compare;./types
./backend/node_modules/@bcoe/v8-coverage/src/lib/index.ts,6,0.06,0,0,0,0,0,0,0,0,0,No,,
./backend/node_modules/@bcoe/v8-coverage/src/lib/range-tree.ts,156,3.66,1,1,0,1,0,0,0,1,3,Yes,class:RangeTree,./types
./backend/node_modules/@bcoe/v8-coverage/src/lib/merge.ts,343,10.33,3,3,0,3,0,0,0,7,9,Yes,function:mergeProcessCovs;function:mergeScriptCovs;function:mergeFunctionCovs,./normalize;./range-tree;./types
./backend/node_modules/entities/src/decode.spec.ts,320,3.8,0,1,1,0,0,0,0,0,0,Yes,,vitest
./backend/node_modules/entities/src/decode.ts,620,22.9,10,3,0,3,1,0,4,0,42,Yes,enum:BinTrieFlags;enum:DecodingMode;interface:EntityErrorProducer;class:EntityDecoder;function:determineBranch;function:decodeHTML;function:decodeHTMLAttribute;function:decodeHTMLStrict;function:decodeXML;variable:for,./generated/decode-data-html.js;./generated/decode-data-xml.js;./decode-codepoint.js
./backend/node_modules/entities/src/index.spec.ts,125,2.75,0,2,2,0,0,0,0,2,0,Yes,,node:fs;vitest
./backend/node_modules/entities/src/decode-codepoint.ts,81,3.11,3,0,0,0,0,0,0,0,4,Yes,const:fromCodePoint;function:replaceCodePoint;function:decodeCodePoint,
./backend/node_modules/entities/src/index.ts,188,10.58,7,3,0,3,2,0,2,0,17,Yes,enum:EntityLevel;enum:EncodingMode;interface:DecodingOptions;function:decode;function:decodeStrict;interface:EncodingOptions;function:encode,./decode.js;./encode.js;./escape.js
./backend/node_modules/entities/src/encode.ts,77,1.87,2,2,0,2,0,0,0,0,0,Yes,function:encodeHTML;function:encodeNonAsciiHTML,./generated/encode-html.js;./escape.js
./backend/node_modules/entities/src/escape.spec.ts,14,0.74,0,1,1,0,0,0,0,0,0,Yes,,vitest
./backend/node_modules/entities/src/encode.spec.ts,78,1.78,0,1,1,0,0,0,0,1,0,Yes,,vitest
./backend/node_modules/entities/src/escape.ts,148,7.18,7,0,0,0,0,0,0,2,10,Yes,const:xmlReplacer;const:getCodePoint;function:encodeXML;const:escape;const:escapeUTF8;const:escapeAttribute;const:escapeText,
./backend/node_modules/entities/src/generated/decode-data-html.ts,8,0.78,1,0,0,0,0,0,0,0,0,Yes,const:htmlDecodeTree,
./backend/node_modules/entities/src/generated/decode-data-xml.ts,8,0.28,1,0,0,0,0,0,0,0,0,No,const:xmlDecodeTree,
./backend/node_modules/entities/src/generated/encode-html.ts,17,5.97,1,0,0,0,0,1,0,12,0,Yes,const:htmlTrie,
./backend/node_modules/jest-environment-jsdom/node_modules/agent-base/src/promisify.ts,33,1.43,1,1,0,1,0,1,0,0,0,Yes,function:promisify,./index
./backend/node_modules/jest-environment-jsdom/node_modules/agent-base/src/index.ts,345,11.85,12,2,2,0,4,7,0,0,4,Yes,interface:ClientRequest;interface:AgentRequestOptions;interface:HttpRequestOptions;interface:HttpsRequestOptions;type:RequestOptions;type:AgentLike;type:AgentCallbackReturn;type:AgentCallbackCallback;type:AgentCallbackPromise;type:AgentCallback;type:AgentOptions;class:Agent,stream;events
./backend/api/frontend/node_modules/react-redux/src/index-rsc.ts,34,1.64,2,0,0,0,0,0,0,0,3,No,variable:in;const:ReactReduxContext,
./backend/api/frontend/node_modules/react-redux/src/types.ts,180,24.1,20,0,0,0,4,1,0,38,1,Yes,type:FixTypeLater;type:EqualityFn;type:ExtendedEqualityFn;type:AnyIfEmpty;type:DistributiveOmit;interface:DispatchProp;type:Matching;type:Shared;type:GetProps;type:GetLibraryManagedProps;type:ConnectedComponent;type:ConnectPropsMaybeWithoutContext;type:Mapped;type:InferableComponentEnhancerWithProps;type:InferableComponentEnhancer;type:InferThunkActionCreatorType;type:HandleThunkActionCreator;type:ResolveThunks;interface:TypedUseSelectorHook;type:NoInfer,
./backend/api/frontend/node_modules/react-redux/src/index.ts,1,0.01,0,0,0,0,0,0,0,0,0,No,,
./backend/api/frontend/node_modules/react-redux/src/exports.ts,51,2.51,8,1,0,1,0,0,0,0,1,No,variable:type;variable:type;variable:type;variable:type;variable:type;variable:type;variable:type;variable:type,./utils/batch
./backend/api/frontend/node_modules/react-redux/src/utils/hoistStatics.ts,139,4.59,2,1,1,0,0,0,0,4,2,Yes,type:NonReactStatics;function:hoistNonReactStatics,@/backend/utils/react-is
./backend/api/frontend/node_modules/react-redux/src/utils/useSyncExternalStore.ts,9,1.29,3,0,0,0,0,2,0,0,0,No,const:notInitialized;type:uSES;type:uSESWS,
./backend/api/frontend/node_modules/react-redux/src/utils/react-is.ts,97,7.97,6,1,0,1,0,0,0,1,16,Yes,const:IS_REACT_19;const:ForwardRef;const:Memo;function:isValidElementType;function:isContextConsumer;function:isMemo,./react
./backend/api/frontend/node_modules/react-redux/src/utils/isPlainObject.ts,17,1.47,1,0,0,0,0,0,0,0,2,Yes,function:isPlainObject,
./backend/api/frontend/node_modules/react-redux/src/utils/bindActionCreators.ts,16,0.36,1,0,0,0,0,0,0,0,0,No,function:bindActionCreators,
./backend/api/frontend/node_modules/react-redux/src/utils/warning.ts,21,1.51,1,0,0,0,0,0,0,0,2,Yes,function:warning,
./backend/api/frontend/node_modules/react-redux/src/utils/batch.ts,4,0.24,1,0,0,0,0,0,0,0,0,No,function:defaultNoopBatch,
./backend/api/frontend/node_modules/react-redux/src/utils/useIsomorphicLayoutEffect.ts,40,3.0,1,1,1,0,0,0,0,0,6,Yes,const:useIsomorphicLayoutEffect,@/backend/utils/react
./backend/api/frontend/node_modules/react-redux/src/utils/Subscription.ts,183,4.23,2,1,0,1,1,3,0,0,0,Yes,interface:Subscription;function:createSubscription,./batch
./backend/api/frontend/node_modules/react-redux/src/utils/react.ts,3,0.03,0,0,0,0,0,0,0,0,0,No,,
./backend/api/frontend/node_modules/react-redux/src/utils/shallowEqual.ts,36,1.06,1,0,0,0,0,0,0,0,0,Yes,function:shallowEqual,
./backend/api/frontend/node_modules/react-redux/src/utils/verifyPlainObject.ts,14,0.34,1,0,0,0,0,0,0,0,0,No,function:verifyPlainObject,
./backend/api/frontend/node_modules/react-redux/src/components/Context.ts,50,4.0,3,1,1,0,1,1,0,3,1,Yes,interface:ReactReduxContextValue;const:ReactReduxContext;type:ReactReduxContextInstance,@/backend/utils/react
./backend/api/frontend/node_modules/react-redux/src/hooks/useDispatch.ts,104,11.34,5,3,1,2,1,0,0,8,16,Yes,interface:UseDispatch;const:useAppDispatch;function:createDispatchHook;const:CounterComponent;const:useDispatch,../components/Context;./useStore;react-redux
./backend/api/frontend/node_modules/react-redux/src/hooks/useSelector.ts,286,21.16,8,5,3,2,3,1,0,13,29,Yes,type:DevModeCheckFrequency;interface:DevModeChecks;interface:UseSelectorOptions;interface:UseSelector;const:useAppSelector;function:createSelectorHook;const:CounterComponent;const:useSelector,@/backend/utils/react;use-sync-external-store/with-selector.js;../components/Context;./useReduxContext;react-redux
./backend/api/frontend/node_modules/react-redux/src/hooks/useReduxContext.ts,42,4.22,3,3,2,1,0,0,0,3,4,Yes,function:createReduxContextHook;const:CounterComponent;const:useReduxContext,@/backend/utils/react;../components/Context;react-redux
./backend/api/frontend/node_modules/react-redux/src/hooks/useStore.ts,123,13.93,6,3,1,2,1,0,0,9,22,Yes,type:ExtractStoreActionType;interface:UseStore;const:useAppStore;function:createStoreHook;const:ExampleComponent;const:useStore,../components/Context;./useReduxContext;react-redux
./backend/api/frontend/node_modules/react-redux/src/connect/selectorFactory.ts,242,55.42,14,0,0,0,5,0,0,118,0,Yes,type:SelectorFactory;type:Selector;type:MapStateToProps;type:MapStateToPropsFactory;type:MapStateToPropsParam;type:MapDispatchToPropsFunction;type:MapDispatchToProps;type:MapDispatchToPropsFactory;type:MapDispatchToPropsParam;type:MapDispatchToPropsNonObject;type:MergeProps;interface:InitOptions;interface:SelectorFactoryOptions;function:finalPropsSelectorFactory,
./backend/api/frontend/node_modules/react-redux/src/connect/mapStateToProps.ts,14,3.24,1,2,0,2,0,0,0,6,1,No,function:mapStateToPropsFactory,./wrapMapToProps;./invalidArgFactory
./backend/api/frontend/node_modules/react-redux/src/connect/invalidArgFactory.ts,14,0.74,1,0,0,0,0,0,0,1,0,No,function:createInvalidArgFactory,
./backend/api/frontend/node_modules/react-redux/src/connect/wrapMapToProps.ts,110,3.2,3,0,0,0,0,2,0,1,0,Yes,type:MapToProps;function:wrapMapToPropsConstant;function:wrapMapToPropsFunc,
./backend/api/frontend/node_modules/react-redux/src/connect/mergeProps.ts,78,6.98,1,1,0,1,0,0,0,14,1,No,function:mergePropsFactory,./invalidArgFactory
./backend/api/frontend/node_modules/react-redux/src/connect/verifySubselectors.ts,26,0.96,1,0,0,0,0,0,0,0,0,Yes,function:verifySubselectors,
./backend/api/frontend/node_modules/react-redux/src/connect/mapDispatchToProps.ts,25,4.15,1,2,0,2,0,0,0,6,2,Yes,function:mapDispatchToPropsFactory,./wrapMapToProps;./invalidArgFactory
./backend/api/frontend/node_modules/agent-base/src/promisify.ts,33,1.43,1,1,0,1,0,1,0,0,0,Yes,function:promisify,./index
./backend/api/frontend/node_modules/agent-base/src/index.ts,345,11.85,12,2,2,0,4,7,0,0,4,Yes,interface:ClientRequest;interface:AgentRequestOptions;interface:HttpRequestOptions;interface:HttpsRequestOptions;type:RequestOptions;type:AgentLike;type:AgentCallbackReturn;type:AgentCallbackCallback;type:AgentCallbackPromise;type:AgentCallback;type:AgentOptions;class:Agent,stream;events
./backend/api/frontend/node_modules/reselect/src/createSelectorCreator.ts,493,43.53,7,3,1,2,2,0,0,39,66,Yes,interface:CreateSelectorFunction;interface:RootState;const:createAppSelector;function:createSelectorCreator;function:createSelectorCreator;function:createSelectorCreator;const:createSelector,./weakMapMemoize;./utils;reselect
./backend/api/frontend/node_modules/reselect/src/utils.ts,156,12.96,9,3,0,3,0,1,0,4,23,Yes,const:NOT_FOUND;type:NOT_FOUND_TYPE;function:assertIsFunction;function:assertIsObject;function:assertIsArrayOfFunctions;const:ensureIsArray;function:getDependencies;function:collectInputSelectorResults;const:getDevModeChecksExecutionInfo,./devModeChecks/identityFunctionCheck;./devModeChecks/inputStabilityCheck;./devModeChecks/setGlobalDevModeChecks
./backend/api/frontend/node_modules/reselect/src/types.ts,876,107.86,50,2,2,0,3,9,0,80,174,Yes,variable:type;type:Selector;type:SelectorArray;type:SelectorResultArray;interface:CreateSelectorOptions;type:OutputSelectorFields;type:OutputSelector;type:Combiner;type:EqualityFn;type:DevModeCheckFrequency;interface:DevModeChecks;type:DevModeChecksExecutionInfo;type:GetStateFromSelectors;type:GetParamsFromSelectors;type:UnknownMemoizer;type:MemoizeOptionsFromParameters;type:OverrideMemoizeOptions;type:ExtractMemoizerFields;type:DefaultMemoizeFields;type:AnyFunction;type:UnknownFunction;type:FallbackIfNever;type:NonFunctionType;type:FunctionType;type:ExtractReturnType;type:DropFirstParameter;type:Distribute;type:FirstArrayElement;type:ArrayTail;type:AnyNonNullishValue;type:InterruptRecursion;type:IfNever;type:OmitIndexSignature;type:UnionToIntersection;type:TuplifyUnion;type:ObjectValuesToTuple;type:SetRequired;type:IfUnknown;type:FallbackIfUnknown;type:Has;type:Boolean2;type:If2;type:BuiltIn;type:Expand;type:ExpandRecursively;type:Identity;type:Mapped;type:ExpandFunction;type:Simplify;type:ComputeDeep,reselect;reselect
./backend/api/frontend/node_modules/reselect/src/createStructuredSelector.ts,454,39.04,8,10,8,2,7,0,0,30,53,Yes,type:SelectorResultsMap;type:RootStateSelectors;type:TypedStructuredSelectorCreator;type:SelectorsObject;interface:StructuredSelectorCreator;interface:RootState;const:createStructuredAppSelector;const:createStructuredSelector,./createSelectorCreator;./utils;reselect;createStructuredSelector/modernUseCase;react-redux;reselect;createStructuredSelector/modernUseCase;react-redux;reselect;reselect
./backend/api/frontend/node_modules/reselect/src/index.ts,36,1.36,5,0,0,0,0,0,0,0,0,No,variable:type;variable:type;variable:type;variable:type;variable:type,
./backend/api/frontend/node_modules/reselect/src/weakMapMemoize.ts,269,17.99,2,2,2,0,4,0,0,20,14,Yes,interface:WeakMapMemoizeOptions;function:weakMapMemoize,reselect;reselect
./backend/api/frontend/node_modules/reselect/src/lruMemoize.ts,249,12.69,4,1,0,1,3,0,0,7,15,Yes,const:referenceEqualityCheck;function:createCacheKeyComparator;interface:LruMemoizeOptions;function:lruMemoize,./utils
./backend/api/frontend/node_modules/reselect/src/versionedTypes/ts47-mergeParameters.ts,117,11.07,1,0,0,0,0,0,0,8,20,Yes,type:MergeParameters,
./backend/api/frontend/node_modules/reselect/src/versionedTypes/index.ts,1,0.21,1,0,0,0,0,0,0,0,0,No,variable:type,
./backend/api/frontend/node_modules/reselect/src/devModeChecks/identityFunctionCheck.ts,53,3.63,1,0,0,0,0,0,0,0,8,Yes,const:runIdentityFunctionCheck,
./backend/api/frontend/node_modules/reselect/src/devModeChecks/inputStabilityCheck.ts,59,4.49,1,0,0,0,0,0,0,2,8,Yes,const:runInputStabilityCheck,
./backend/api/frontend/node_modules/reselect/src/devModeChecks/setGlobalDevModeChecks.ts,63,5.23,2,2,1,1,0,0,0,1,12,No,const:globalDevModeChecks;const:setGlobalDevModeChecks,reselect;../types
./backend/api/frontend/node_modules/reselect/src/autotrackMemoize/tracking.ts,50,7.5,6,1,0,1,1,1,0,11,0,Yes,type:Tag;function:createTag;function:dirtyTag;interface:Node;const:consumeCollection;const:dirtyCollection,./autotracking
./backend/api/frontend/node_modules/reselect/src/autotrackMemoize/autotracking.ts,159,7.19,7,1,0,1,0,0,0,9,0,Yes,variable:let;class:Cell;class:TrackingCache;function:getValue;function:setValue;function:createCell;function:createCache,../utils
./backend/api/frontend/node_modules/reselect/src/autotrackMemoize/utils.ts,9,0.29,1,0,0,0,0,0,0,0,0,No,function:assert,
./backend/api/frontend/node_modules/reselect/src/autotrackMemoize/proxy.ts,230,15.5,3,1,0,1,0,0,0,30,0,Yes,const:REDUX_PROXY_LABEL;function:createNode;function:updateNode,./tracking
./backend/api/frontend/node_modules/reselect/src/autotrackMemoize/autotrackMemoize.ts,100,8.8,1,5,2,3,0,0,0,9,10,Yes,function:autotrackMemoize,./proxy;../lruMemoize;./autotracking;reselect;reselect
./backend/api/frontend/node_modules/psl/types/test.ts,14,0.64,0,0,0,0,0,0,0,0,0,Yes,,
./backend/api/frontend/node_modules/@remix-run/router/history.ts,746,28.16,26,0,0,0,10,7,1,8,15,Yes,enum:Action;interface:Path;interface:Location;interface:Update;interface:Listener;type:To;interface:History;type:InitialEntry;type:MemoryHistoryOptions;interface:MemoryHistory;function:createMemoryHistory;interface:BrowserHistory;type:BrowserHistoryOptions;function:createBrowserHistory;interface:HashHistory;type:HashHistoryOptions;function:createHashHistory;function:invariant;function:invariant;function:invariant;function:warning;function:createLocation;function:createPath;function:parsePath;interface:UrlHistory;type:UrlHistoryOptions,
./backend/api/frontend/node_modules/@remix-run/router/router.ts,6001,144.61,30,2,0,2,19,22,0,120,46,Yes,interface:Router;interface:RouterState;type:HydrationState;interface:FutureConfig;interface:RouterInit;interface:StaticHandlerContext;interface:StaticHandler;interface:RouterSubscriber;interface:GetScrollRestorationKeyFunction;interface:GetScrollPositionFunction;type:RelativeRoutingType;type:RouterNavigateOptions;type:RouterFetchOptions;type:NavigationStates;type:Navigation;type:RevalidationState;type:Fetcher;type:Blocker;type:BlockerFunction;const:IDLE_NAVIGATION;const:IDLE_FETCHER;const:IDLE_BLOCKER;function:createRouter;const:UNSAFE_DEFERRED_SYMBOL;interface:StaticHandlerFutureConfig;interface:CreateStaticHandlerOptions;function:createStaticHandler;function:getStaticContextFromError;function:isDataWithResponseInit;function:isDeferredData,./history;./utils
./backend/api/frontend/node_modules/@remix-run/router/utils.ts,1722,95.32,81,1,0,1,28,30,1,81,19,Yes,interface:RouteData;enum:ResultType;interface:SuccessResult;interface:DeferredResult;interface:RedirectResult;interface:ErrorResult;type:DataResult;type:HTMLFormMethod;type:FormMethod;type:MutationFormMethod;type:V7_FormMethod;type:V7_MutationFormMethod;type:FormEncType;type:Submission;interface:LoaderFunctionArgs;interface:ActionFunctionArgs;type:LoaderFunction;interface:ActionFunction;interface:ShouldRevalidateFunctionArgs;interface:ShouldRevalidateFunction;interface:DetectErrorBoundaryFunction;interface:DataStrategyMatch;interface:DataStrategyFunctionArgs;interface:DataStrategyResult;interface:DataStrategyFunction;type:AgnosticPatchRoutesOnNavigationFunctionArgs;type:AgnosticPatchRoutesOnNavigationFunction;interface:MapRoutePropertiesFunction;type:ImmutableRouteKey;const:immutableRouteKeys;interface:LazyRouteFunction;type:AgnosticIndexRouteObject;type:AgnosticNonIndexRouteObject;type:AgnosticRouteObject;type:AgnosticDataIndexRouteObject;type:AgnosticDataNonIndexRouteObject;type:AgnosticDataRouteObject;type:RouteManifest;type:PathParam;type:ParamParseKey;type:Params;interface:AgnosticRouteMatch;interface:AgnosticDataRouteMatch;function:convertRoutesToDataRoutes;function:matchRoutes;function:matchRoutesImpl;interface:UIMatch;function:convertRouteMatchToUiMatch;function:generatePath;interface:PathPattern;interface:PathMatch;function:matchPath;function:decodePath;function:stripBasename;function:resolvePath;function:getPathContributingMatches;function:getResolveToMatches;function:resolveTo;function:getToPathname;const:joinPaths;const:normalizePathname;const:normalizeSearch;const:normalizeHash;type:JsonFunction;const:json;class:DataWithResponseInit;function:data;interface:TrackedPromise;class:AbortedDeferredError;class:DeferredData;type:DeferFunction;const:defer;type:RedirectFunction;const:redirect;const:redirectDocument;const:replace;type:ErrorResponse;variable:the;variable:the;class:ErrorResponseImpl;function:isRouteErrorResponse,./history
./backend/api/frontend/node_modules/@remix-run/router/index.ts,106,1.96,3,0,0,0,0,0,0,0,1,No,variable:type;variable:type;variable:type,
./backend/api/frontend/node_modules/cac/mod.ts,2,0.02,0,0,0,0,0,0,0,0,0,No,,
./backend/api/frontend/node_modules/cac/deno/deno.ts,4,0.44,2,0,0,0,0,0,0,0,0,No,const:processArgs;const:platformInfo,
./backend/api/frontend/node_modules/cac/deno/utils.ts,145,4.65,11,0,0,0,1,0,0,0,0,Yes,const:removeBrackets;const:findAllBrackets;const:getMriOptions;const:findLongest;const:padRight;const:camelcase;const:setDotProp;const:setByType;const:getFileName;const:camelcaseOptionName;class:CACError,
./backend/api/frontend/node_modules/cac/deno/Option.ts,52,2.02,2,1,0,1,1,0,0,0,0,Yes,class:Option;variable:type,./utils.ts
./backend/api/frontend/node_modules/cac/deno/index.ts,10,0.6,1,0,0,0,0,0,0,0,1,No,variable:cac,
./backend/api/frontend/node_modules/cac/deno/Command.ts,269,7.69,2,2,0,2,3,2,0,0,6,Yes,variable:type;variable:Command,./utils.ts;./deno.ts
./backend/api/frontend/node_modules/cac/deno/CAC.ts,331,6.31,1,4,1,3,1,0,0,2,2,Yes,variable:CAC,https://deno.land/std@0.114.0/node/events.ts;./Option.ts;./utils.ts;./deno.ts
./backend/api/frontend/node_modules/immer/src/immer.ts,117,6.47,9,1,0,1,0,0,0,4,6,No,const:produce;const:produceWithPatches;const:setAutoFreeze;const:setUseStrictShallowCopy;const:applyPatches;const:createDraft;const:finishDraft;function:castDraft;function:castImmutable,./internal
./backend/api/frontend/node_modules/immer/src/internal.ts,11,0.11,0,0,0,0,0,0,0,0,0,No,,
./backend/api/frontend/node_modules/immer/src/types/types-internal.ts,42,7.42,10,1,0,1,1,7,1,4,0,Yes,type:Objectish;type:ObjectishNoSet;type:AnyObject;type:AnyArray;type:AnySet;type:AnyMap;const:enum;interface:ImmerBaseState;type:ImmerState;type:Drafted,../internal
